anio,nombre,sexo_registral,frecuencia
2003,Antony,M,11
2003,Avril,F,11
2003,Aída,F,11
2003,Bianka,F,11
2003,Brad,M,11
2003,Camille,F,11
2003,Camily,F,11
2003,Carolay,F,11
2003,Cristhoper,M,11
2003,Dalia,F,11
2003,Darla,F,11
2003,Deborah,F,11
2003,Dennis,M,11
2003,Duvan,M,11
2003,Dyllan,M,11
2003,Eloísa,F,11
2003,Emiliana,F,11
2003,Fiona,F,11
2003,Franccesca,F,11
2003,Franko,M,11
2003,Gael,M,11
2003,Geremy,M,11
2003,Ghislaine,F,11
2003,Gillian,F,11
2003,Gisella,F,11
2003,Giuliano,M,11
2003,Grisel,F,11
2003,Guiliana,F,11
2003,Helena,F,11
2003,Jasmin,F,11
2003,Jhonny,M,11
2003,Johao,M,11
2003,Jordano,M,11
2003,Josepha,F,11
2003,Juaquin,M,11
2003,Katiuska,F,11
2003,Kevyn,M,11
2003,Lenny,M,11
2003,Lisandro,M,11
2003,Lizbeth,F,11
2003,Matthew,M,11
2003,Mayxer,M,11
2003,Melanny,F,11
2003,Michele,F,11
2003,Milen,F,11
2003,Miyarai,F,11
2003,Nibaldo,M,11
2003,Peter,M,11
2003,Raphael,M,11
2003,Rogelio,M,11
2003,Rony,M,11
2003,Rosío,F,11
2003,Shirley,F,11
2003,Siboney,F,11
2003,Sujey,F,11
2003,Yarella,F,11
2003,Yastin,M,11
2003,Yazmin,F,11
2003,Yeraldi,F,11
2003,Yeraldine,F,11
2003,Yoan,M,11
2003,Yordana,F,11
2003,Yoselyn,F,11
2003,Ainhoa,F,10
2003,Alfonsina,F,10
2003,Alin,F,10
2003,Anastassia,F,10
2003,André,M,10
2003,Annays,F,10
2003,Anton,M,10
2003,Aura,F,10
2003,Branko,M,10
2003,Bruce,M,10
2003,Bryam,M,10
2003,Cameron,F,10
2003,Cassandra,F,10
2003,Cesia,F,10
2003,Christina,F,10
2003,Contanza,F,10
2003,Cristianne,F,10
2003,Dan,M,10
2003,Danya,F,10
2003,Davne,F,10
2003,Dennisse,F,10
2003,Doris,F,10
2003,Eliecer,M,10
2003,Elisabet,F,10
2003,Escarlette,F,10
2003,Estefan,M,10
2003,Estephania,F,10
2003,Ever,M,10
2003,Gianinna,F,10
2003,Giovani,M,10
2003,Guisela,F,10
2003,Iara,F,10
2003,Irene,F,10
2003,Italo,M,10
2003,Jacson,M,10
2003,Jesica,F,10
2003,Jocsan,M,10
2003,Kewin,M,10
2003,Lisbet,F,10
2003,Lázaro,M,10
2003,Margaret,F,10
2003,Marian,F,10
2003,Marisel,F,10
2003,Marisela,F,10
2003,Mary,F,10
2003,Mattias,M,10
2003,Mell,F,10
2003,Mery,F,10
2003,Milka,F,10
2003,Mireya,F,10
2003,Mitzy,F,10
2003,Naira,F,10
2003,Neftalí,M,10
2003,Nevenka,F,10
2003,Noemy,F,10
2003,Nuel,F,10
2003,Pierre,M,10
2003,Poulette,F,10
2003,Renatta,F,10
2003,Rigoberto,M,10
2003,Ronny,M,10
2003,Rudy,M,10
2003,Samay,F,10
2003,Serena,F,10
2003,Simoney,F,10
2003,Soffia,F,10
2003,Tabatha,F,10
2003,Vasti,F,10
2003,Yanko,M,10
2003,Yara,F,10
2003,Yaresla,F,10
2003,Yeral,M,10
2003,Ángela,F,10
2003,Ada,F,9
2003,Adela,F,9
2003,Aillen,F,9
2003,Aixa,F,9
2003,Aldana,F,9
2003,Alen,F,9
2003,Alma,F,9
2003,Alyne,F,9
2003,Amelie,F,9
2003,Analy,F,9
2003,Angel,F,9
2003,Ania,F,9
2003,Anibal,M,9
2003,Antu,M,9
2003,Anyelina,F,9
2003,Arely,F,9
2003,Arlet,F,9
2003,Augusta,F,9
2003,Baitiare,F,9
2003,Bania,F,9
2003,Betzabet,F,9
2003,Borja,M,9
2003,Brando,M,9
2003,Chris,M,9
2003,Christhoper,M,9
2003,Danaee,F,9
2003,Danissa,F,9
2003,Dayane,F,9
2003,Dayna,F,9
2003,Denilson,M,9
2003,Deysi,F,9
2003,Douglas,M,9
2003,Edwin,M,9
2003,Elisabeth,F,9
2003,Elizabet,F,9
2003,Ervin,M,9
2003,Evaluna,F,9
2003,Farid,M,9
2003,Favio,M,9
2003,Flaviana,F,9
2003,Franz,M,9
2003,Gamaliel,M,9
2003,Geraldin,F,9
2003,Gianella,F,9
2003,Gianina,F,9
2003,Gianluca,M,9
2003,Giannina,F,9
2003,Giovana,F,9
2003,Gissel,F,9
2003,Giulliana,F,9
2003,Giuseppe,M,9
2003,Guisella,F,9
2003,Hardy,M,9
2003,Heber,M,9
2003,Herbert,M,9
2003,Ilan,M,9
2003,Ilian,M,9
2003,Jahir,M,9
2003,Jaqueline,F,9
2003,Jasna,F,9
2003,Jerónimo,M,9
2003,Jhoel,M,9
2003,Joseffa,F,9
2003,Jovita,F,9
2003,Juliano,M,9
2003,Kaina,F,9
2003,Kayra,F,9
2003,Khristell,F,9
2003,Kiare,F,9
2003,Kristhell,F,9
2003,Kristobal,M,9
2003,Lina,F,9
2003,Luka,M,9
2003,Maickel,M,9
2003,Maida,F,9
2003,Mara,F,9
2003,Marko,M,9
2003,Marlon,M,9
2003,Matìas,M,9
2003,Maylin,F,9
2003,Meilyn,F,9
2003,Michell,M,9
2003,Mikael,M,9
2003,Mirta,F,9
2003,Naiara,F,9
2003,Naomy,F,9
2003,Nataniel,M,9
2003,Natán,M,9
2003,Nazarena,F,9
2003,Nidia,F,9
2003,Nikol,F,9
2003,Owen,M,9
2003,Pascuala,F,9
2003,Philippe,M,9
2003,Randy,M,9
2003,Rossana,F,9
2003,Ruby,F,9
2003,Sacha,F,9
2003,Sandro,M,9
2003,Sebastìan,M,9
2003,Silvio,M,9
2003,Thalia,F,9
2003,Thamara,F,9
2003,Tracy,F,9
2003,Verena,F,9
2003,Vittorio,M,9
2003,Willians,M,9
2003,Yahel,F,9
2003,Yahir,M,9
2003,Yanitza,F,9
2003,Yannina,F,9
2003,Yeraldy,F,9
2003,Yesica,F,9
2003,Yissel,F,9
2003,Yocelin,F,9
2003,Yorka,F,9
2003,Yoshua,M,9
2003,Yuyunis,F,9
2003,Zaida,F,9
2003,Adriel,M,8
2003,Alain,M,8
2003,Amaia,F,8
2003,Amir,M,8
2003,América,F,8
2003,Anahys,F,8
2003,Anahí,F,8
2003,Anai,F,8
2003,Angely,F,8
2003,Anyel,F,8
2003,Arelis,F,8
2003,Arlett,F,8
2003,Baltasar,M,8
2003,Baytiare,F,8
2003,Belèn,F,8
2003,Biron,M,8
2003,Bladimir,M,8
2003,Braian,M,8
2003,Brandy,F,8
2003,Conzuelo,F,8
2003,Crischna,F,8
2003,Dabne,F,8
2003,Daffne,F,8
2003,Danka,F,8
2003,Dariel,M,8
2003,Dayanara,F,8
2003,Deivid,M,8
2003,Denzel,M,8
2003,Derek,M,8
2003,Eder,M,8
2003,Eliazar,M,8
2003,Erasmo,M,8
2003,Eunice,F,8
2003,Francini,F,8
2003,Franshesca,F,8
2003,Geraldi,F,8
2003,Gisell,F,8
2003,Gislaine,F,8
2003,Issis,F,8
2003,Iñigo,M,8
2003,Jean-Pierre,M,8
2003,Jemima,F,8
2003,Katalyna,F,8
2003,Kathya,F,8
2003,Katterin,F,8
2003,Katterine,F,8
2003,Keren,F,8
2003,Klaus,M,8
2003,Kristal,F,8
2003,Kryshna,F,8
2003,Lady,F,8
2003,Liset,F,8
2003,Lucia,F,8
2003,Lucy,F,8
2003,Magdiel,M,8
2003,Margareth,F,8
2003,Maricela,F,8
2003,Marilin,F,8
2003,Marión,F,8
2003,Maryori,F,8
2003,Maverick,M,8
2003,Maximo,M,8
2003,Mayerlin,F,8
2003,Meliza,F,8
2003,Meyling,F,8
2003,Mickaela,F,8
2003,Mikaella,F,8
2003,Mike,M,8
2003,Milagros,F,8
2003,Milca,F,8
2003,Mirna,F,8
2003,Mitchel,M,8
2003,Mitzi,F,8
2003,Monsserrat,F,8
2003,Monzerrat,F,8
2003,Naomi,F,8
2003,Nayadet,F,8
2003,Nayadett,F,8
2003,Nayra,F,8
2003,Nora,F,8
2003,Pascal,M,8
2003,Patrik,M,8
2003,Phillip,M,8
2003,Pricila,F,8
2003,Reynaldo,M,8
2003,Ryan,M,8
2003,Sabine,F,8
2003,Safka,F,8
2003,Sarah,F,8
2003,Sarita,F,8
2003,Segundo,M,8
2003,Skarlette,F,8
2003,Sofìa,F,8
2003,Souling,F,8
2003,Venus,F,8
2003,Vinka,F,8
2003,Yarel,F,8
2003,Yarely,F,8
2003,Yeimy,F,8
2003,Yerco,M,8
2003,Yerly,F,8
2003,Yisel,F,8
2003,Yordi,M,8
2003,Yuliza,F,8
2003,Yusara,F,8
2003,Abdias,M,7
2003,Achly,F,7
2003,Alba,F,7
2003,Alina,F,7
2003,Alizon,F,7
2003,Amancay,F,7
2003,Amin,M,7
2003,Angy,F,7
2003,Anna,F,7
2003,Anny,F,7
2003,Aquiles,M,7
2003,Aramis,M,7
2003,Aranzazú,F,7
2003,Ariella,F,7
2003,Arnaldo,M,7
2003,Azucena,F,7
2003,Bahyron,M,7
2003,Barbarita,F,7
2003,Begoña,F,7
2003,Brithany,F,7
2003,Canela,F,7
2003,Carlali,F,7
2003,Catherina,F,7
2003,Charlot,F,7
2003,Chris,F,7
2003,Chrisna,F,7
2003,Cintya,F,7
2003,Clarita,F,7
2003,Crhistell,F,7
2003,Cristoffer,M,7
2003,Cristían,M,7
2003,Dangela,F,7
2003,Danixsa,F,7
2003,Dayanne,F,7
2003,Daysi,F,7
2003,Demys,M,7
2003,Dustin,M,7
2003,Débora,F,7
2003,Eladio,M,7
2003,Eliezer,M,7
2003,Emir,M,7
2003,Eskarlet,F,7
2003,Estefano,M,7
2003,Estibaliz,F,7
2003,Febe,F,7
2003,Fidel,M,7
2003,Geral,M,7
2003,Germain,M,7
2003,German,M,7
2003,Giancarlos,M,7
2003,Gianni,M,7
2003,Gina,F,7
2003,Gissella,F,7
2003,Gracia,F,7
2003,Gregorio,M,7
2003,Guiselle,F,7
2003,Guisselle,F,7
2003,Harry,M,7
2003,Hillary,F,7
2003,Jamir,M,7
2003,Janette,F,7
2003,Jannys,F,7
2003,Jireh,F,7
2003,Jossefa,F,7
2003,Jovanka,F,7
2003,Juliett,F,7
2003,Juvenal,M,7
2003,Karoline,F,7
2003,Katari,F,7
2003,Kimberlin,F,7
2003,Kiomara,F,7
2003,Kristopher,M,7
2003,Leonidas,M,7
2003,Leslye,F,7
2003,Licarayen,F,7
2003,Llanka,F,7
2003,Loretto,F,7
2003,Madelein,F,7
2003,Madeleyn,F,7
2003,Madison,F,7
2003,Mailyn,F,7
2003,Maithe,F,7
2003,Marioly,F,7
2003,Marisa,F,7
2003,Marly,F,7
2003,Maythe,F,7
2003,Millarai,F,7
2003,Naara,F,7
2003,Naim,M,7
2003,Nayelly,F,7
2003,Neil,M,7
2003,Nilson,M,7
2003,Omaira,F,7
2003,Osmán,M,7
2003,Pablina,F,7
2003,Pascual,M,7
2003,Pollet,F,7
2003,Raffaella,F,7
2003,Remigio,M,7
2003,Rene,M,7
2003,Reychel,F,7
2003,Roque,M,7
2003,Rosita,F,7
2003,Roy,M,7
2003,Rut,F,7
2003,Samara,F,7
2003,Sophía,F,7
2003,Stefani,F,7
2003,Stiven,M,7
2003,Taira,F,7
2003,Tannia,F,7
2003,Tristán,M,7
2003,Tyare,F,7
2003,Vitalia,F,7
2003,Yahaira,F,7
2003,Yamilette,F,7
2003,Yazna,F,7
2003,Yean,M,7
2003,Yeisson,M,7
2003,Yeraldin,F,7
2003,Yeyson,M,7
2003,Yordy,M,7
2003,Yovanka,F,7
2003,Yuyuniz,F,7
2003,Zulema,F,7
2003,Ángel,M,7
2003,Adiel,M,6
2003,Adriano,M,6
2003,Alann,M,6
2003,Aldair,M,6
2003,Aliro,M,6
2003,Alysson,F,6
2003,Amaru,F,6
2003,Amory,F,6
2003,Anain,F,6
2003,Analía,F,6
2003,Angelica,F,6
2003,Anya,F,6
2003,Ashlye,F,6
2003,Atalia,F,6
2003,Aymara,F,6
2003,Betsabet,F,6
2003,Britney,F,6
2003,Caleb,M,6
2003,Candelaria,F,6
2003,Caren,F,6
2003,Carlita,F,6
2003,Caterine,F,6
2003,Celene,F,6
2003,Celso,M,6
2003,Charles,M,6
2003,Chiara,F,6
2003,Christine,F,6
2003,Crystel,F,6
2003,Dafna,F,6
2003,Dallana,F,6
2003,Danais,F,6
2003,Danays,F,6
2003,Dangelo,M,6
2003,Danitsa,F,6
2003,Danixza,F,6
2003,Daniza,F,6
2003,Darian,M,6
2003,Daritza,F,6
2003,Dhamar,F,6
2003,Diogo,M,6
2003,Eddie,M,6
2003,Elio,M,6
2003,Elliot,M,6
2003,Emelyn,F,6
2003,Enoc,M,6
2003,Enyel,F,6
2003,Esther,F,6
2003,Etienne,M,6
2003,Eusebio,M,6
2003,Franklin,M,6
2003,Gedeon,M,6
2003,Geison,M,6
2003,Geraldinne,F,6
2003,Gerhard,M,6
2003,Ginger,F,6
2003,Gisel,F,6
2003,Guillermina,F,6
2003,Hade,F,6
2003,Heidi,F,6
2003,Henrry,M,6
2003,Iann,M,6
2003,Ida,F,6
2003,Ihan,M,6
2003,Ingeborg,F,6
2003,Isaí,M,6
2003,Isolina,F,6
2003,Itan,M,6
2003,Jackson,M,6
2003,Jamilet,F,6
2003,Jamilett,F,6
2003,Janet,F,6
2003,Janson,M,6
2003,Jasmine,F,6
2003,Jeans,M,6
2003,Jeraldine,F,6
2003,Jesenia,F,6
2003,Jhade,F,6
2003,Jhonn,M,6
2003,Josemanuel,M,6
2003,Juanjose,M,6
2003,Kaira,F,6
2003,Karl,M,6
2003,Kate,F,6
2003,Katheryn,F,6
2003,Kattya,F,6
2003,Kayla,F,6
2003,Khrisna,F,6
2003,Khristel,F,6
2003,Konny,F,6
2003,Krisnna,F,6
2003,Lila,F,6
2003,Lisa,F,6
2003,Lisseth,F,6
2003,Logan,M,6
2003,Lya,F,6
2003,Mailen,F,6
2003,Maria-Ignacia,F,6
2003,Mariangel,F,6
2003,Mariapaz,F,6
2003,Matteo,M,6
2003,Matthias,M,6
2003,Mayda,F,6
2003,Maykoll,M,6
2003,Mia,F,6
2003,Michaella,F,6
2003,Mijael,M,6
2003,Mirian,F,6
2003,Monica,F,6
2003,Nahiara,F,6
2003,Nashmia,F,6
2003,Nayarette,F,6
2003,Nazira,F,6
2003,Nicanor,M,6
2003,Nickolas,M,6
2003,Nicoll,F,6
2003,Nicolson,F,6
2003,Noel,M,6
2003,Norman,M,6
2003,Nury,F,6
2003,Oskar,M,6
2003,Poleth,F,6
2003,Pool,M,6
2003,Renatto,M,6
2003,Renán,M,6
2003,Robin,M,6
2003,Rogers,M,6
2003,Rommel,M,6
2003,Rubí,F,6
2003,Salma,F,6
2003,Samai,F,6
2003,Scott,M,6
2003,Sean,M,6
2003,Shamira,F,6
2003,Simona,F,6
2003,Stefan,M,6
2003,Stephan,M,6
2003,Sylvia,F,6
2003,Tobías,M,6
2003,Tommy,M,6
2003,Valentino,M,6
2003,Wellington,M,6
2003,Wilfredo,M,6
2003,Yajahira,F,6
2003,Yanet,F,6
2003,Yanka,F,6
2003,Yasmina,F,6
2003,Yeniffer,F,6
2003,Yeny,F,6
2003,Yerka,F,6
2003,Yudith,F,6
2003,Yulian,M,6
2003,Yulitza,F,6
2003,Zacha,F,6
2003,Zahira,F,6
2003,Zaira,F,6
2003,Zingara,F,6
2003,Abdiel,M,5
2003,Abelardo,M,5
2003,Absalón,M,5
2003,Acsa,F,5
2003,Adams,M,5
2003,Adelina,F,5
2003,Ailen,F,5
2003,Akira,F,5
2003,Alana,F,5
2003,Alejandrina,F,5
2003,Alinson,F,5
2003,Alyn,F,5
2003,Amador,M,5
2003,Ammy,F,5
2003,Anael,F,5
2003,Anahy,F,5
2003,Anahís,F,5
2003,Anastacia,F,5
2003,Andro,M,5
2003,Angeline,F,5
2003,Angi,F,5
2003,Annie,F,5
2003,Arantzazu,F,5
2003,Arian,M,5
2003,Arianna,F,5
2003,Arianne,F,5
2003,Arlyn,F,5
2003,Aschly,F,5
2003,Ashlee,F,5
2003,Axell,M,5
2003,Aylinn,F,5
2003,Aynara,F,5
2003,Ayron,M,5
2003,Bahiron,M,5
2003,Baythiare,F,5
2003,Brayam,M,5
2003,Brittany,F,5
2003,Camelia,F,5
2003,Carrie,F,5
2003,Catherin,F,5
2003,Celia,F,5
2003,Charlott,F,5
2003,Christobal,M,5
2003,Christoper,M,5
2003,Ciro,M,5
2003,Colombina,F,5
2003,Consthanza,F,5
2003,Crhistel,F,5
2003,Crhistopher,M,5
2003,Cristin,F,5
2003,Cyntia,F,5
2003,Dafhne,F,5
2003,Dafnhe,F,5
2003,Daiana,F,5
2003,Dailyn,F,5
2003,Dany,M,5
2003,Darian,F,5
2003,Dariolet,F,5
2003,Darlene,F,5
2003,Darlyne,F,5
2003,Deisi,F,5
2003,Dinko,M,5
2003,Doménica,F,5
2003,Edwards,M,5
2003,Egon,M,5
2003,Eitan,M,5
2003,Eliacer,M,5
2003,Eliam,M,5
2003,Eliot,M,5
2003,Ellen,F,5
2003,Eloisa,F,5
2003,Emili,F,5
2003,Emilie,F,5
2003,Erna,F,5
2003,Esdras,M,5
2003,Estefanny,F,5
2003,Estephanie,F,5
2003,Gala,F,5
2003,Galit,F,5
2003,Gamadiel,M,5
2003,Gamalier,M,5
2003,Gaston,M,5
2003,Geancarlo,M,5
2003,Gema,F,5
2003,Georgette,F,5
2003,Geovani,M,5
2003,Geraldyne,F,5
2003,Geremi,M,5
2003,Gianny,M,5
2003,Gigliola,F,5
2003,Gilbert,M,5
2003,Gilian,F,5
2003,Gissell,F,5
2003,Glen,M,5
2003,Glenda,F,5
2003,Grey,F,5
2003,Guliana,F,5
2003,Haylin,F,5
2003,Inger,F,5
2003,Italia,F,5
2003,Ivar,M,5
2003,Izabella,F,5
2003,Janys,F,5
2003,Jared,F,5
2003,Jaritza,F,5
2003,Jayro,M,5
2003,Jazmine,F,5
2003,Jeancarlos,M,5
2003,Jeason,M,5
2003,Jehison,M,5
2003,Jeral,M,5
2003,Jeysson,M,5
2003,Jhan,M,5
2003,Jheremy,M,5
2003,Jhordan,M,5
2003,Jocelin,F,5
2003,Johanny,M,5
2003,Jon,M,5
2003,Joseline,F,5
2003,Juan-Pablo,M,5
2003,Justine,F,5
2003,Karlita,F,5
2003,Karyme,F,5
2003,Karín,F,5
2003,Katary,F,5
2003,Katerinne,F,5
2003,Katina,F,5
2003,Kharla,F,5
2003,Khiara,F,5
2003,Kim,F,5
2003,Krasna,F,5
2003,Krisnha,F,5
2003,Kriss,F,5
2003,Krissna,F,5
2003,Kyhara,F,5
2003,Leandra,F,5
2003,Leon,M,5
2003,Leonora,F,5
2003,Libni,F,5
2003,Lily,F,5
2003,Loredana,F,5
2003,Luana,F,5
2003,Lucca,M,5
2003,Lucila,F,5
2003,Luzmira,F,5
2003,Madelyne,F,5
2003,Malcolm,M,5
2003,Marcelino,M,5
2003,Mariajesús,F,5
2003,Maricarmen,F,5
2003,Mark,M,5
2003,Martha,F,5
2003,Marthin,M,5
2003,Marttina,F,5
2003,Maryory,F,5
2003,Mayerling,F,5
2003,Maytte,F,5
2003,Megan,F,5
2003,Mel,F,5
2003,Melody,F,5
2003,Melquisedec,M,5
2003,Meredith,F,5
2003,Milagro,F,5
2003,Milene,F,5
2003,Militza,F,5
2003,Minerva,F,5
2003,Miryam,F,5
2003,Missael,M,5
2003,Morelia,F,5
2003,Nadya,F,5
2003,Nahara,F,5
2003,Nahomy,F,5
2003,Nattaly,F,5
2003,Nayade,F,5
2003,Nayeska,F,5
2003,Nicolette,F,5
2003,Nikita,F,5
2003,Omayra,F,5
2003,Oriel,M,5
2003,Paullette,F,5
2003,Pietro,M,5
2003,Poulett,F,5
2003,Prisila,F,5
2003,Richar,M,5
2003,Roberta,F,5
2003,Rogger,M,5
2003,Sahian,F,5
2003,Sally,F,5
2003,Saskia,F,5
2003,Saul,M,5
2003,Sefora,F,5
2003,Sinai,F,5
2003,Stefanny,F,5
2003,Stephano,M,5
2003,Thyara,F,5
2003,Tihara,F,5
2003,Uriel,M,5
2003,Vaytiare,F,5
2003,Vicenta,F,5
2003,Willian,M,5
2003,Yaiza,F,5
2003,Yanhara,F,5
2003,Yarixa,F,5
2003,Yarixza,F,5
2003,Yassmin,F,5
2003,Yeimi,F,5
2003,Yeisy,F,5
2003,Yennyfer,F,5
2003,Yesley,F,5
2003,Yislein,F,5
2003,Yohanna,F,5
2003,Yomara,F,5
2003,Yonattan,M,5
2003,Yovani,M,5
2003,Yovany,M,5
2003,Yubitza,F,5
2003,Yuliano,M,5
2003,Yustin,M,5
2003,Zamara,F,5
2003,Abish,F,4
2003,Abrahan,M,4
2003,Adamari,F,4
2003,Adrian,M,4
2003,Ahilyn,F,4
2003,Akane,F,4
2003,Alaniz,F,4
2003,Aleli,F,4
2003,Alessander,M,4
2003,Alexei,M,4
2003,Alexis,F,4
2003,Alexssander,M,4
2003,Alice,F,4
2003,Aliz,F,4
2003,Allelen,F,4
2003,Amada,F,4
2003,Amankay,F,4
2003,Amélie,F,4
2003,Américo,M,4
2003,Anali,F,4
2003,Ananda,F,4
2003,Andree,M,4
2003,Andreina,F,4
2003,Andriu,M,4
2003,Andru,M,4
2003,Anggel,F,4
2003,Anggie,F,4
2003,Anghela,F,4
2003,Annahis,F,4
2003,Annay,F,4
2003,Annia,F,4
2003,Anthonia,F,4
2003,Antoine,M,4
2003,Antu,F,4
2003,Anubis,F,4
2003,Anyara,F,4
2003,Aramy,F,4
2003,Aransazu,F,4
2003,Ariki,M,4
2003,Arlene,F,4
2003,Arline,F,4
2003,Arnoldo,M,4
2003,Artemisa,F,4
2003,Arthur,M,4
2003,Ashlie,F,4
2003,Avelino,M,4
2003,Ayalen,F,4
2003,Ayllin,F,4
2003,Aylynne,F,4
2003,Baithiare,F,4
2003,Balthazar,M,4
2003,Beatríz,F,4
2003,Betsabeth,F,4
2003,Betzabe,F,4
2003,Bianco,M,4
2003,Brandón,M,4
2003,Bratt,M,4
2003,Britani,F,4
2003,Britanny,F,4
2003,Carolyn,F,4
2003,Celine,F,4
2003,Christiane,F,4
2003,Christoffer,M,4
2003,Claire,F,4
2003,Conny,F,4
2003,Contansa,F,4
2003,Coraima,F,4
2003,Corina,F,4
2003,Cris,F,4
2003,Crishnna,F,4
2003,Dafnee,F,4
2003,Danicsa,F,4
2003,Danisa,F,4
2003,Dannay,F,4
2003,Dara,F,4
2003,Daria,F,4
2003,Dariella,F,4
2003,Dariem,M,4
2003,Darlen,F,4
2003,Dasne,F,4
2003,Dawson,M,4
2003,Dayne,F,4
2003,Dayron,M,4
2003,Deiby,M,4
2003,Deivi,M,4
2003,Delfina,F,4
2003,Delia,F,4
2003,Dereck,M,4
2003,Derick,M,4
2003,Deyvid,M,4
2003,Dillan,M,4
2003,Dominik,F,4
2003,Donato,M,4
2003,Donkan,M,4
2003,Doryan,M,4
2003,Duban,M,4
2003,Dusan,M,4
2003,Dyana,F,4
2003,Eden,F,4
2003,Edilson,M,4
2003,Edmundo,M,4
2003,Eduarda,F,4
2003,Eimy,F,4
2003,Eliza,F,4
2003,Elson,M,4
2003,Enya,F,4
2003,Erich,M,4
2003,Ericka,F,4
2003,Esau,M,4
2003,Escarle,F,4
2003,Estefanie,F,4
2003,Estephany,F,4
2003,Evans,M,4
2003,Exzequiel,M,4
2003,Eyleen,F,4
2003,Fadi,M,4
2003,Feliciano,M,4
2003,Francy,F,4
2003,Galadriel,F,4
2003,Genecis,F,4
2003,Geovanny,M,4
2003,Gia,F,4
2003,Gladis,F,4
2003,Gohan,M,4
2003,Griselle,F,4
2003,Grissel,F,4
2003,Harol,M,4
2003,Heidy,F,4
2003,Heraldo,M,4
2003,Heriberto,M,4
2003,Igor,M,4
2003,Ihann,M,4
2003,Ilse,F,4
2003,Imanol,M,4
2003,Ines,F,4
2003,Isamara,F,4
2003,Isaura,F,4
2003,Isbel,F,4
2003,Isrrael,M,4
2003,Ithan,M,4
2003,Itzel,F,4
2003,Ivannya,F,4
2003,Ivón,F,4
2003,Jades,F,4
2003,Jahel,F,4
2003,Jamie,F,4
2003,Jamila,F,4
2003,Janara,F,4
2003,Janice,F,4
2003,Janira,F,4
2003,Jarol,M,4
2003,Jastin,M,4
2003,Jeffry,M,4
2003,Jehan,M,4
2003,Jeimy,M,4
2003,Jerald,M,4
2003,Jerman,M,4
2003,Jesús,F,4
2003,Jisley,F,4
2003,Joctan,M,4
2003,Johany,M,4
2003,Johel,M,4
2003,Joice,F,4
2003,Jordi,M,4
2003,Jorshua,M,4
2003,Josafat,M,4
2003,Josepablo,M,4
2003,Jostyn,M,4
2003,Josè,M,4
2003,Jovan,M,4
2003,Jovanny,M,4
2003,Jovany,M,4
2003,Judit,F,4
2003,Julisa,F,4
2003,Julliana,F,4
2003,Justin,F,4
2003,Justo,M,4
2003,Justyn,M,4
2003,Kael,M,4
2003,Kaled,M,4
2003,Kaori,F,4
2003,Karem,F,4
2003,Karolain,F,4
2003,Karolayn,F,4
2003,Karolina,F,4
2003,Karyn,F,4
2003,Katheryne,F,4
2003,Katiusca,F,4
2003,Katrin,F,4
2003,Keily,F,4
2003,Keisy,F,4
2003,Keitlyn,F,4
2003,Keity,F,4
2003,Kenya,F,4
2003,Keylin,F,4
2003,Khrissna,F,4
2003,Kinberly,F,4
2003,Kissy,F,4
2003,Kristelle,F,4
2003,Kristin,F,4
2003,Kristtel,F,4
2003,Krystell,F,4
2003,Lais,F,4
2003,Lauryn,F,4
2003,Layla,F,4
2003,Lea,F,4
2003,Lennyn,M,4
2003,Leo,M,4
2003,Lia,F,4
2003,Lian,F,4
2003,Lincoyan,M,4
2003,Lizeth,F,4
2003,Lorenza,F,4
2003,Lucrecia,F,4
2003,Luisfelipe,M,4
2003,Luís,M,4
2003,Lyan,M,4
2003,Mackarenna,F,4
2003,Marcelina,F,4
2003,Marcus,M,4
2003,Mariagracia,F,4
2003,Mariajose,F,4
2003,Mariella,F,4
2003,Marlenne,F,4
2003,Marshall,M,4
2003,Martita,F,4
2003,Martìn,M,4
2003,Maríajesús,F,4
2003,Matheo,M,4
2003,Mathías,M,4
2003,Mauren,F,4
2003,Maya,F,4
2003,Maycoll,M,4
2003,Mei,F,4
2003,Melania,F,4
2003,Melina,F,4
2003,Micael,M,4
2003,Milan,M,4
2003,Mildred,F,4
2003,Milenne,F,4
2003,Mitsy,F,4
2003,Moriel,F,4
2003,Morin,F,4
2003,Nacor,M,4
2003,Nahomi,F,4
2003,Nashla,F,4
2003,Naska,F,4
2003,Nathalya,F,4
2003,Nawel,M,4
2003,Nayara,F,4
2003,Nayelli,F,4
2003,Nayerly,F,4
2003,Nayesca,F,4
2003,Nayib,M,4
2003,Nicolàs,M,4
2003,Nikolai,M,4
2003,Nils,M,4
2003,Nohemy,F,4
2003,Noé,M,4
2003,Odette,F,4
2003,Osiel,M,4
2003,Osiris,F,4
2003,Penelope,F,4
2003,Rachell,F,4
2003,Rayza,F,4
2003,Reichel,F,4
2003,Rina,F,4
2003,Rivaldo,M,4
2003,Rocco,M,4
2003,Romané,F,4
2003,Rosalía,F,4
2003,Rosemarie,F,4
2003,Rosio,F,4
2003,Rosse,F,4
2003,Rossio,F,4
2003,Sabka,F,4
2003,Samaria,F,4
2003,Saska,F,4
2003,Sayeññ,F,4
2003,Scarlethe,F,4
2003,Schlomit,F,4
2003,Shania,F,4
2003,Sharay,F,4
2003,Simone,F,4
2003,Siria,F,4
2003,Stefanie,F,4
2003,Stephen,M,4
2003,Steve,M,4
2003,Sthefania,F,4
2003,Sylvana,F,4
2003,Tahira,F,4
2003,Tarek,M,4
2003,Tayra,F,4
2003,Teo,M,4
